iter,group,kind,n_total,n_mask,alpha_med,alpha_q25,alpha_q75,alpha_powerlaw,r2_powerlaw,alpha_tempered,lambda_tempered,r2_tempered,dr2_tempered_minus_powerlaw
0,all,grad,200000,49,0.9449177530930173,0.8007375505640372,1.3047587279091588,1.2199795605463777,0.9532177650021034,0.5298438642661654,0.0033675522190675738,0.9999856163078233,0.04676785130571992
0,all,noise,200000,49,1.0745530759334174,0.9253129458418368,1.4628100667414645,1.3735705537359797,0.958706679084923,0.5671609566835315,0.0009940784547041016,0.9999747126767224,0.041268033591799425
0,all,delta,200000,49,1.1056934980415063,0.9401930865843383,1.4711348217253077,1.3887120253569434,0.9616258552749891,0.6021919490805209,0.0014945949213419488,0.9999857104322931,0.038359855157304
0,all,mean,200000,49,0.9349811074196308,0.7735679055038085,1.2905391549986516,1.1969765602916584,0.9512146802726863,0.5124906969775491,0.0031791473388392087,0.999983563754822,0.048768883482135705
0,decay,grad,200000,49,0.9495366578155893,0.808729620871609,1.3060050484436903,1.2250249889906972,0.9499574978783479,0.49053867223153236,0.0031493622280939202,0.999888837618122,0.04993133973977404
0,decay,noise,200000,49,1.0909764848189507,0.9358522468162787,1.5208214526879065,1.392156890516415,0.962064709646055,0.6226171973699881,0.0010619610981802523,0.9998826538930242,0.03781794424696927
0,decay,delta,200000,49,1.0855245437553012,0.9390640729761961,1.4958029430529176,1.392323025126439,0.9599642517484693,0.5848070862643623,0.0014579499510556965,0.9999827030019438,0.040018451253474474
0,decay,mean,200000,49,0.9255631767603758,0.7742828396886543,1.3023359384025208,1.2015150893158417,0.9485130171696451,0.4825761188967087,0.003017709490343813,0.9999323185028153,0.051419301333170186
0,embed,grad,200000,49,1.3940874929230984,0.9235207967078535,1.5646726747024886,0.9509543089979329,0.9719983307514755,0.8097149884607469,0.0008305946116711244,0.9768384650594487,0.004840134307973254
0,embed,noise,200000,49,0.6899447891373425,0.6274078840381859,0.7124487275695179,0.7774092520341074,0.9525218700332064,0.4685618723653022,0.0002530975736662193,0.9967260617555252,0.04420419172231882
0,embed,delta,200000,49,0.9006265335320172,0.4283103281614168,1.15869110655969,0.4721777698320567,0.8474641601207162,0.18230209807190725,0.0002488085586592264,0.9829083898183643,0.13544422969764802
0,embed,mean,200000,49,1.7131875329825208,1.4990607126340092,1.8010877167055865,1.3542868804037629,0.9797917865074288,1.673645664256324,inf,0.9935351117663686,0.013743325258939731
