iter,group,kind,n_total,n_mask,alpha_med,alpha_q25,alpha_q75,alpha_powerlaw,r2_powerlaw,alpha_tempered,lambda_tempered,r2_tempered,dr2_tempered_minus_powerlaw
0,all,grad,200000,49,0.94323263976911,0.814643992428087,1.2979491771364597,1.2248986985377464,0.9547859387842075,0.5395202157147272,0.003442128229714174,0.9999620247421811,0.04517608595797362
0,all,noise,200000,49,1.1104669118446502,0.9207408519073845,1.4692954513695837,1.3804206391976845,0.9613459602971673,0.6050738754029243,0.0010651916807157854,0.9999834861695203,0.03863752587235292
0,all,delta,200000,49,1.1063559354710144,0.9143082231249746,1.5003087508371777,1.3858170757830774,0.958120999400387,0.5581194243374701,0.001428587756886774,0.9999688873933489,0.04184788799296191
0,all,mean,200000,49,0.9368244654564328,0.7752142503475554,1.2932375390064834,1.19860547146214,0.9514040645151766,0.5134851438013246,0.0031954750734027267,0.9999755216587195,0.04857145714354294
0,decay,grad,200000,49,0.9417957570323139,0.8114151672100818,1.3119277261108184,1.22505577206937,0.9517997210429674,0.5079078298176887,0.0032619573947379648,0.9999240104560109,0.048124289413043475
0,decay,noise,200000,49,1.1007657135510693,0.912822894682237,1.4958630283589005,1.3898916420843501,0.9584906038923146,0.5741618032830528,0.0010115973704385188,0.9999332720185441,0.04144266812622954
0,decay,delta,200000,49,1.0944828534312574,0.9255959222818461,1.4696441214158273,1.3830270605347963,0.9611640053546628,0.6074608672538966,0.0015570349211313935,0.9999168751880484,0.03875286983338555
0,decay,mean,200000,49,0.9256251889035297,0.7742510536345995,1.3066162126059053,1.2027679088355425,0.9484902780072109,0.4807944612124648,0.0030217832413595514,0.9999158600006327,0.05142558199342184
0,embed,grad,200000,49,1.3950720134587136,0.9248930195486671,1.5771389977442145,0.9576221113048303,0.9738646977370928,0.8369164200534979,0.0009789069806789106,0.9774889511030755,0.0036242533659827103
0,embed,noise,200000,49,0.6816875645952439,0.626562541859848,0.7195868411621369,0.7785126203378113,0.9522719482531159,0.46688110388611626,0.0002470865167668046,0.9969865479539877,0.04471459970087177
0,embed,delta,200000,49,0.9090454085489337,0.41786919451738397,1.1429045196812466,0.4736088812130691,0.8488825841471487,0.18338105339523994,0.0002457832749951431,0.9823494591697483,0.13346687502259957
0,embed,mean,200000,49,1.7256360404275843,1.4845504547839428,1.786476147132256,1.3546913870911537,0.9800894038024973,1.6712776277476027,inf,0.9933876496473347,0.013298245844837409
0,no_decay,grad,200000,49,1.8659519716468038,1.6310552614415075,2.3407387070532337,2.207503879114986,0.9847770943871961,1.1709468402585257,0.0009165881427636744,0.998867627405607,0.0140905330184109
0,no_decay,noise,200000,49,2.059967463564999,1.7053058852653633,2.47021568256328,2.374499810792251,0.9825756864818014,0.9948237240275857,0.0002329836209024113,0.9996886748000865,0.017112988318285116
0,no_decay,delta,200000,49,2.031944990171522,1.7606507803862028,2.517250907558124,2.4137371056302506,0.9816761283025166,0.9285642647513435,0.00030950512044872934,0.9998038414186377,0.018127713116121047
0,no_decay,mean,200000,49,1.8951393603878546,1.6216001027448301,2.2460250626203995,2.173995688746917,0.9856270027538883,1.2024542618751912,0.0009238803374825533,0.9988164452680025,0.013189442514114247
0,norm,grad,200000,49,1.8859846406024032,1.636064280072611,2.2668509386541698,2.1895358235213545,0.9859100365727561,1.1998621259238162,0.00096590795233631,0.999089895261727,0.013179858688970869
0,norm,noise,200000,49,2.000723147282597,1.6996157851521554,2.49689177031986,2.350427317072356,0.9837281046855082,1.0730241321419327,0.0002532303087456952,0.9994832791786373,0.01575517449312913
0,norm,delta,200000,49,2.017908805281524,1.7731627496014517,2.478228100257822,2.383014257804278,0.983651100187113,1.0497953222354843,0.00034777423255909895,0.9996257331534494,0.01597463296633639
0,norm,mean,200000,49,1.863761530634775,1.648326660463428,2.1882256981539223,2.1599214395576913,0.9848136624621753,1.1566149797104364,0.0008934793853794311,0.9988306536769058,0.014016991214730545
100,all,grad,200000,49,0.9994527754171694,0.8990640150441518,1.1808106878176632,1.155438782664615,0.9878918571634888,0.9010794967386818,0.00035408513362962404,0.9994351944529909,0.011543337289502076
100,all,noise,200000,49,0.9647883552383587,0.929245591796933,1.0811157448721542,1.0911321561980276,0.991893890802402,0.901400287831143,0.0003519225177610485,0.9999169378386127,0.008023047036210706
100,all,delta,200000,49,0.8573481291872311,0.8347943511773553,0.9626267733424854,1.0005882367522578,0.9846436400656857,0.7672974372380675,0.0004031197775612442,0.9998853988410509,0.015241758775365155
100,all,mean,200000,49,1.0987275580844287,0.9827143998499948,1.354483866963073,1.2830908818618771,0.987909127578425,0.9980667790148405,0.0002122871386614585,0.9982686601439205,0.010359532565495488
100,decay,grad,200000,49,0.9702565292064569,0.9112030287687618,1.1918052605615463,1.1485948699983874,0.9876507056115144,0.8932959761302839,0.00036082766792786594,0.9994616829258899,0.011810977314375526
100,decay,noise,200000,49,0.962794721916262,0.9320161582640083,1.082129507615669,1.089912096496899,0.9915384908970065,0.8935420647401595,0.0003416740764405164,0.9999483896057721,0.008409898708765629
100,decay,delta,200000,49,0.8716606036269771,0.8254288713105571,0.9756039687546918,1.0094700939560317,0.9842599690425247,0.7669362045494105,0.00038597756955563667,0.9999290085873502,0.01566903954482557
100,decay,mean,200000,49,1.0832433436295659,0.9779478492004443,1.319664326701779,1.2748998337022568,0.9878377185350647,0.9911531943123237,0.00021913373057748159,0.9983266674955941,0.01048894896052932
100,embed,grad,200000,49,0.5760964467588048,0.5266156766400009,0.6606996839396984,0.677962414235795,0.9408431442597205,0.40417109168193033,0.0002538117154326688,0.9973765323084678,0.0565333880487473
100,embed,noise,200000,49,0.6383101003281313,0.6291875566925326,0.7880834178728207,0.8087122268383794,0.9533555172669839,0.49011935466962603,0.00023897426619596163,0.9987501083581282,0.0453945910911443
100,embed,delta,200000,49,0.42465672153138473,0.2479458557130561,0.7764068109034894,0.35355287160265864,0.80543350090974,0.13552799778493135,0.0002326684055249544,0.9893763674395583,0.18394286652981828
100,embed,mean,200000,49,0.9875539248970531,0.9290346483238658,1.0525167039660923,1.082768913190951,0.9922194091387132,0.8951763524313417,0.00021135009030877412,0.9999094535516522,0.007690044412938968
100,no_decay,grad,200000,49,0.8352541675468876,0.7598277836448228,1.104337145743337,1.069598503118191,0.9568640278362183,0.5481218437008526,0.00043623546486009235,0.999698162769251,0.042834134933032786
100,no_decay,noise,200000,49,0.6817616577688419,0.6482832907473313,1.0085599668912257,0.9150406018901037,0.9398624317016454,0.4362832572405442,0.0002675807300853739,0.999459205112596,0.0595967734109506
100,no_decay,delta,200000,49,0.6842483157936947,0.6516731479650129,1.0076021481956845,0.9195522884880667,0.9414283644080931,0.44243049501232,0.00038913651900798475,0.9994119679112774,0.05798360350318432
100,no_decay,mean,200000,49,0.9289365270942889,0.809404050595808,1.1836548929395603,1.15243832666152,0.9645878964301189,0.6325660363220329,0.0003560884440874006,0.9999172193688449,0.03532932293872604
100,norm,grad,200000,49,0.8201882589986309,0.7596382963325834,1.106441636602109,1.0702750639985525,0.9561067450643252,0.5433668920341588,0.00042935863929181075,0.9997255304468567,0.0436187853825315
100,norm,noise,200000,49,0.6806538053554798,0.6482219520455514,1.0097593678468186,0.9156048101437765,0.9404314014105928,0.43984263460888745,0.00026878195097977475,0.9994826231285133,0.05905122171792054
100,norm,delta,200000,49,0.689170706815858,0.6483739956392864,0.994649106852584,0.9119294589864491,0.9400986993130725,0.43434692206319025,0.0003879021034452408,0.9993451872341508,0.05924648792107823
100,norm,mean,200000,49,0.9277314127585918,0.8098987559736808,1.1971130702264383,1.1538570914536406,0.9655645512357125,0.6441056555009635,0.0003634921800745444,0.9998508349086783,0.03428628367296582
200,all,grad,200000,49,1.0111483071357905,0.9912927627441184,1.0298803641895442,1.0435012924863756,0.9945270579123276,0.92258335650299,0.0005080338693998457,0.9979289919264513,0.0034019340141236976
200,all,noise,200000,49,1.0244662454409754,0.9845551678447209,1.0485724937458936,1.0363687034181508,0.993665033227539,0.9149276670657782,0.0004641698698320311,0.9970473010599873,0.003382267832448327
200,all,delta,200000,49,0.9485735763710215,0.9083921885626479,0.9723709323428875,0.9669834676503875,0.9895800051051582,0.8086021742777612,0.0004962406633189958,0.996488538613804,0.006908533508645842
200,all,mean,200000,49,1.2429710991449712,1.1455291238013752,1.3459906282582232,1.3128723911405873,0.9980102230018043,1.2012755655108764,0.00025471345963873267,0.9995581699895667,0.0015479469877623941
200,decay,grad,200000,49,1.0188117965181231,1.0024547705041922,1.0299787254546704,1.0432328640762256,0.9950415951048679,0.9321977435255819,0.0005617643768824708,0.9979613254914951,0.002919730386627184
200,decay,noise,200000,49,1.02031577186609,0.9910272706747891,1.032848845738474,1.0358247341512474,0.9946000936496103,0.9244715209794443,0.0005172509445590229,0.9975582359466323,0.0029581422970219595
200,decay,delta,200000,49,0.9398798255534887,0.8995713741349352,0.9512737796195396,0.9634164917897345,0.9878518465358552,0.783866533796354,0.000440635846632753,0.9965491248411866,0.008697278305331402
200,decay,mean,200000,49,1.2448497659797355,1.1401033729904677,1.338552656728001,1.3076737465107675,0.9981648446770425,1.2068322785595036,0.0002861463897789645,0.9994557992906746,0.001290954613632156
200,embed,grad,200000,49,0.5659280811874741,0.5143104268110208,0.6376656838799216,0.6647060091785064,0.936108571641925,0.3809521979567184,0.00021937673059416876,0.9964054790135316,0.060296907371606645
200,embed,noise,200000,49,0.679700452398652,0.6286593050759306,0.7283903938568143,0.7872540622813221,0.9502913196752708,0.46200151246176085,0.00021536776090639662,0.9970070183835905,0.04671569870831971
200,embed,delta,200000,49,0.4228884477155359,0.2928773894749478,0.801704272918734,0.45511154677299576,0.8389880713523378,0.17553723004582483,0.00021499052831246238,0.9933827836685795,0.1543947123162417
200,embed,mean,200000,49,1.0842124357510783,0.9977811526153365,1.2087422799076646,1.2304651782204168,0.9883026616242652,0.9310675351721504,9.835228356995023e-05,0.9999218424480772,0.01161918082381208
200,no_decay,grad,200000,49,0.8768569989635666,0.8170318514129179,1.105508857680137,1.0660980814683696,0.9607248935977317,0.5821138486358165,0.0003668493634904759,0.9995054819408612,0.038780588343129474
200,no_decay,noise,200000,49,0.8785369874736706,0.7991903709737388,1.0536071273002965,1.0349183788557,0.9575461886042961,0.5487765692688987,0.00029292572101424216,0.9989137563341122,0.04136756772981609
200,no_decay,delta,200000,49,0.8521657092828325,0.7948659374192477,1.0453269166453003,1.0314624409105158,0.9571451838148004,0.5410867574726508,0.0004274526011308419,0.9989775343112968,0.04183235049649636
200,no_decay,mean,200000,49,0.9143091070559373,0.8516539390346038,1.1323698669289954,1.1180120921977508,0.9656825618945173,0.6328396831843509,0.00021947199590762929,0.9998200684044419,0.03413750650992464
200,norm,grad,200000,49,0.8908890329636436,0.8177861240346058,1.0944914332990519,1.0629986243837097,0.9636194044162685,0.6049489608290903,0.0003968022928552221,0.9996193309213819,0.03599992650511341
200,norm,noise,200000,49,0.875622813853167,0.798110166358258,1.036267637804666,1.0329244518336247,0.9585492815553903,0.5537182536665505,0.00030124476537732173,0.9990837096022364,0.04053442804684604
200,norm,delta,200000,49,0.8745000593949264,0.7870402631839855,1.0420909482623957,1.0270067435149302,0.9578171050763031,0.5463757556284564,0.00043745078315433623,0.9989884578891575,0.041171352812854334
200,norm,mean,200000,49,0.9177751358065629,0.8525755149548639,1.1416757016886372,1.119362350534359,0.9656003681426749,0.634029468135212,0.00021826627370143053,0.9998089669355079,0.034208598792833
300,all,grad,200000,49,1.0408023370297408,1.0297287212285744,1.0742234321888826,1.0875593291366081,0.9944815166786631,0.9558066565576835,0.0004607041212292004,0.9979150400429423,0.0034335233642791563
300,all,noise,200000,49,1.0786225141255579,1.0339080616790792,1.099972213080021,1.0905239837415581,0.9946224074943988,0.974695363278391,0.0004822932857569309,0.9972142384057425,0.00259183091134374
300,all,delta,200000,49,0.9900546713663765,0.9661923764001499,1.0153200139561318,1.032084521813785,0.9902371617684976,0.8512943015128911,0.0004363586371323421,0.9974625756117083,0.007225413843210626
300,all,mean,200000,49,1.241067460907188,1.0970921405253842,1.3190965487602853,1.3095200203206647,0.9965927417505245,1.1474585836081959,0.00017163829714843948,0.9997208495465607,0.003128107796036228
300,decay,grad,200000,49,1.0437987409271736,1.0271157960420054,1.070596294862062,1.089610726731415,0.9945564667826217,0.9546560590803466,0.0004455762111702104,0.9981651685636108,0.003608701780989154
300,decay,noise,200000,49,1.073987216146364,1.0413096536283637,1.0976988670409777,1.0959186470801923,0.9953222899156394,0.9831280852013657,0.0004925387758809094,0.9978122236531829,0.0024899337375434705
300,decay,delta,200000,49,1.0022908674017086,0.9555735332843256,1.0288289154437273,1.0280958621032403,0.9902751817970245,0.8570979826360021,0.0004644711771228518,0.9966996402387898,0.006424458441765313
300,decay,mean,200000,49,1.2442813047176187,1.0998543144483925,1.300061316627382,1.3017692411581891,0.996183380858652,1.127014078818592,0.00015871391363090977,0.9997656276716537,0.003582246813001677
300,embed,grad,200000,49,0.5266057649651565,0.4835267464203933,0.6112977203264023,0.6244141553967243,0.9308856385313621,0.35592986559032314,0.00020266583629564882,0.9961622855435327,0.06527664701217062
300,embed,noise,200000,49,0.678637050535458,0.6291660960014109,0.7324129414698319,0.7840396661957995,0.9523576176635757,0.47255477897242537,0.00021075930998243326,0.9973737718373649,0.045016154173789125
300,embed,delta,200000,49,0.41956120543236064,0.3165368698899979,0.8001208510323325,0.4775903467984881,0.847611074805509,0.19030832025555394,0.00020887784652689378,0.9947602959802515,0.1471492211747425
300,embed,mean,200000,49,1.0794217303214828,1.00568419892278,1.1957018451578185,1.2148735007158418,0.9897201286808203,0.9399933125843399,9.941852296240232e-05,0.9999198457497374,0.010199717068917091
300,no_decay,grad,200000,49,1.0759028534824997,1.0333352243668323,1.1118537151671757,1.2122469166331233,0.9777228913244173,0.7753467857290751,0.0005615032163993586,0.9988360196037414,0.0211131282793241
300,no_decay,noise,200000,49,1.0882096640242682,1.0113470136691052,1.1110702479220953,1.19893556136934,0.9715979388029757,0.6878644863706804,0.00034879766302076695,0.9974547684001563,0.02585682959718061
300,no_decay,delta,200000,49,1.1085775918888336,1.0205477490543675,1.1262902049592562,1.2067860032393292,0.9711239411244412,0.6845391155678108,0.0004996970967400279,0.9964070113420028,0.0252830702175616
300,no_decay,mean,200000,49,1.0984773112439064,1.0786267139378576,1.1713852036586694,1.2432296528880569,0.9860699666000874,0.9266715783652761,0.0005160088456561615,0.9987161855203177,0.012646218920230323
300,norm,grad,200000,49,1.083949935580542,1.0319747750701709,1.139914137047593,1.2154532645283684,0.9783751275189434,0.7902998918519806,0.0005793798352137332,0.9988729192591737,0.020497791740230253
300,norm,noise,200000,49,1.0988466714819025,1.0098987183218888,1.117193720379337,1.2020225294942015,0.971878790745492,0.6926322553842846,0.0003516621368955291,0.9973830240235276,0.025504233278035637
300,norm,delta,200000,49,1.1058625261709691,1.0008875323403859,1.144592780709604,1.1990178577387056,0.9692604181890804,0.6628663228148789,0.0004858614084779402,0.9969786259000052,0.027718207710924814
300,norm,mean,200000,49,1.09887395917359,1.083698239215507,1.1824888772852418,1.2439699596642306,0.987458688575758,0.9476123973680431,0.0005583075199651779,0.9988359189333658,0.011377230357607737
400,all,grad,200000,49,1.1052823209065483,1.0393167790177562,1.1142207926135517,1.1594807169985688,0.9936771142389873,0.9726506865093052,0.00031466814234611953,0.9992192888263797,0.005542174587392368
400,all,noise,200000,49,1.119073877841378,1.1056842623538392,1.1432290667147242,1.1744507419219459,0.9949473551779463,1.0170993859805453,0.0003506559351580644,0.9986633038086412,0.0037159486306949097
400,all,delta,199999,49,1.0521830044609701,1.0261619753446465,1.0597458334020071,1.131957137397033,0.9899132858163032,0.8950233483326062,0.0003275700900913843,0.9988581612715901,0.008944875455286883
400,all,mean,200000,49,1.215165132007828,1.098952622192098,1.3834577641554955,1.3695876350304725,0.9892163728087641,1.0150073899810912,6.68970080116692e-05,0.9998855231450262,0.010669150336262145
400,decay,grad,199997,49,1.0922756563980862,1.051557534523867,1.1083473087262692,1.164353506511233,0.992812481260569,0.9588444327326976,0.00028232351836579204,0.9993255851612859,0.00651310390071691
400,decay,noise,200000,49,1.1276330501817378,1.1095724672601,1.1409628781723158,1.1753820019825767,0.9945709289242098,1.008209358466634,0.0003292787241026019,0.9987437849800487,0.004172856055838836
400,decay,delta,199999,49,1.0433422684703464,1.0334459061849763,1.0533681413917533,1.127945016053811,0.9908958218869455,0.9059451887568535,0.00035398083388923793,0.999048514818405,0.008152692931459482
400,decay,mean,200000,49,1.2074835133289632,1.0757700015248877,1.3583296147049575,1.3664813634847757,0.9892315791241846,1.0201309335963837,6.8489593396079e-05,0.9998024977065609,0.010570918582376354
400,embed,grad,200000,49,0.5310874624990733,0.4718418284221064,0.5987323671870723,0.615261805103016,0.9295878752372693,0.35002809635834026,0.00019571023738267033,0.9960561277624939,0.06646825252522459
400,embed,noise,200000,49,0.6903081306725913,0.6234088570433214,0.7042119972365306,0.7737127400554505,0.954233766195484,0.4749464744640451,0.0002134282000882719,0.9969177848518096,0.04268401865632565
400,embed,delta,200000,49,0.4287058651920734,0.3244225012338941,0.8108260204739431,0.4921781580134024,0.8519409951312424,0.19598455444564217,0.0002012693543380666,0.9951345437875281,0.14319354865628564
400,embed,mean,200000,49,1.1009542323464694,0.9908357923631774,1.290222802594228,1.2860607939191173,0.9838283501601126,0.8987755752892973,6.11761154923642e-05,0.9997299000441494,0.015901549884036803
400,no_decay,grad,200000,49,1.1484095965397527,1.090378865350371,1.3812242670132049,1.4087155274697396,0.9706444683840321,0.6947857911286186,0.00033681673278890706,0.9992251616338766,0.02858069324984458
400,no_decay,noise,200000,49,1.1386577755353129,1.1196466813713655,1.2846953902265956,1.3698453660421146,0.9731470574761386,0.7281915768027349,0.0003179733094826486,0.9988322518998747,0.02568519442373607
