iter,group,kind,n_total,n_mask,alpha_med,alpha_q25,alpha_q75,alpha_powerlaw,r2_powerlaw,alpha_tempered,lambda_tempered,r2_tempered,dr2_tempered_minus_powerlaw
0,all,grad,200000,49,0.9381486327962894,0.8016302577521728,1.306831340972459,1.2180434322458888,0.9524541918192471,0.5192899938264082,0.0033380768938214298,0.9999714643396325,0.0475172725203854
0,all,noise,200000,49,1.0999892015454091,0.9270608896875864,1.4781872168405448,1.3841512279901413,0.962018489409947,0.6163235609909313,0.001075001818773282,0.9999584371107592,0.037939947700812104
0,all,delta,200000,49,1.092818466149633,0.9239165599223302,1.4630872957649834,1.3860995858662588,0.9598438120463235,0.580220817113752,0.0014853492794570673,0.9999815789829721,0.04013776693664861
0,all,mean,200000,49,0.9424270939862595,0.7763842091914441,1.293920073415984,1.1983921846118388,0.9515203221066304,0.5149207688476237,0.003206163309693598,0.9999819063183352,0.04846158421170477
0,decay,grad,200000,49,0.9502888483293821,0.7937604841481817,1.3123966537282858,1.224679413875039,0.9510066984226979,0.5030570672862078,0.003240361847185732,0.99995002419796,0.04894332577526206
0,decay,noise,200000,49,1.0791782986722627,0.9166505318370679,1.4866411340747625,1.3866126425338274,0.9569079670816785,0.5453901852866709,0.000978099962032057,0.999972680002344,0.04306471292066549
0,decay,delta,200000,49,1.0937311631310949,0.9316563131227626,1.5041501948086924,1.3969543291302082,0.9594317005852804,0.5787374865045174,0.0014641206630532832,0.9999800572269449,0.04054835664166456
0,decay,mean,200000,49,0.9239174461039807,0.7770564249295198,1.302629628665903,1.2021565707894202,0.9484005387799832,0.48057610859660266,0.0030243954547564604,0.999920674572223,0.051520135792239796
0,embed,grad,200000,49,1.4271887068884728,0.9452094474198489,1.5769572513314838,0.9643485672532297,0.9734138293577455,0.8459062613767795,0.000982051036503789,0.9767896165190849,0.0033757871613394608
0,embed,noise,200000,49,0.6930940025336839,0.6296574111975664,0.7103926590727121,0.7804304372505635,0.9519129349770957,0.46481582130188687,0.00023990146478439242,0.9965426371412957,0.044629702164199925
0,embed,delta,200000,49,0.8966157338467609,0.42168315981862425,1.1541637996608514,0.4718433164321449,0.8470532783154022,0.17646139335583522,0.0002423248201244015,0.9826795538590688,0.13562627554366657
0,embed,mean,200000,49,1.7244014316089573,1.4864506432043998,1.7956896713503947,1.3558180655789478,0.9800132505343592,1.6748158313979031,inf,0.9936053000016658,0.013592049467306633
0,no_decay,grad,200000,49,1.8865880384601454,1.6517648332116333,2.2792275494765857,2.2058329188001493,0.9849419485823474,1.1482407477209728,0.0008990728813096358,0.9992461998590213,0.014304251276673896
0,no_decay,noise,200000,49,1.9925483276127718,1.7218157457803707,2.480308908749927,2.3688799479564335,0.9825619495607706,1.0109910060158986,0.00023672153475456917,0.9995077147130084,0.01694576515223778
0,no_decay,delta,200000,49,2.0564066336561044,1.725599843536448,2.5464260752963006,2.420321082086669,0.9815681949851396,0.9417916617358635,0.00031156478959294025,0.9996558813586502,0.01808768637351066
0,no_decay,mean,200000,49,1.8911845681915804,1.6309966016390622,2.248450393442516,2.1778384000471123,0.98527182851223,1.173034626381229,0.0008917500765162143,0.9990484097545307,0.013776581242300634
0,norm,grad,200000,49,1.8800316088121414,1.6246676127157844,2.2776625201822713,2.1843707104079746,0.9852239349381894,1.1436902095664634,0.0009172527768739109,0.9994520355257757,0.014228100587586279
0,norm,noise,200000,49,2.0164160511408316,1.716004620494195,2.4747584837343464,2.360479045698093,0.9834247480878541,1.0528694856297918,0.0002460933043715599,0.9995311127531628,0.01610636466530868
0,norm,delta,200000,49,2.0051429098998286,1.7645645973227833,2.4919927958018704,2.3965233266311188,0.9813418327231489,0.9159437795722093,0.00031192079206380466,0.9998106688106855,0.018468836087536578
0,norm,mean,200000,49,1.8610680117752958,1.6548883270144712,2.1993332048124135,2.164677706410735,0.9847037605249744,1.138561085522131,0.0008722794856522408,0.9990691120778734,0.014365351552898975
100,all,grad,200000,49,1.0391786698508394,0.9522752833107859,1.1906037523607162,1.1535337278547528,0.9947290519137064,1.0077262335794503,0.0005718764849259962,0.9991690554664627,0.004440003552756311
100,all,noise,200000,49,1.0087659244663798,0.9274150151600338,1.1434985276199177,1.1232616772715756,0.99287029673491,0.9397041208507291,0.00032161188378638297,0.9996966147838038,0.006826318048893776
100,all,delta,200000,49,0.9060655305721932,0.8478006711436497,1.0028381678729075,1.039474547304715,0.9861607145645296,0.8008734130640571,0.0003397334336840282,0.999975225061986,0.013814510497456411
100,all,mean,200000,49,1.1930015853409182,1.081819970032777,1.372412532182794,1.2892165078443407,0.9967723315984711,1.234918870834578,0.0010271515301044096,0.9972754320895961,0.0005031004911250081
100,decay,grad,200000,49,1.0434049335646733,0.9597307200225924,1.18007005591571,1.1570314223582843,0.9939661740076352,0.9907206661929129,0.000495958280964189,0.9994291259840561,0.005462951976420882
100,decay,noise,200000,49,1.0179775786597904,0.9395726783678542,1.1219956140953662,1.1233583686222293,0.9925394631384062,0.930584361776332,0.00030546402768539757,0.9998553229052681,0.0073158597668618874
100,decay,delta,200000,49,0.8989504427263402,0.8410332104732364,1.0030883248731801,1.0286168139661873,0.9868963011145891,0.8051333239478561,0.00037621442522251647,0.9999148086641853,0.013018507549596103
100,decay,mean,200000,49,1.2006479414694824,1.0712518450972928,1.3988022994379525,1.3005861408372907,0.9966146337946589,1.2322003769035894,0.0008141741533230935,0.9973634430502601,0.0007488092556012793
100,embed,grad,200000,49,0.6077215293817428,0.5503418901110626,0.6999859508108346,0.7191824244669988,0.9464984658294392,0.4391504780594302,0.00023054909883064314,0.9980370053520218,0.05153853952258258
100,embed,noise,200000,49,0.6346166420063246,0.6305557650445163,0.8231093556349744,0.8270411140692913,0.9528989521051849,0.498054325700815,0.00021198952414646632,0.9988385374356058,0.04593958533042086
100,embed,delta,199999,49,0.4449601683261329,0.2869102027930581,0.801514196905406,0.3991325813729866,0.8196072270798974,0.15640898299229133,0.0002113777170241494,0.9893709459828945,0.16976371890299713
100,embed,mean,200000,49,1.0043118803951057,0.927503377859713,1.1479537428105724,1.1500624157520076,0.9884806099548826,0.8910168672070597,0.0001233863532842734,0.9999103626109158,0.011429752656033187
100,no_decay,grad,200000,49,0.8223204772737861,0.7989389269585467,1.028211606934319,1.0223871429510079,0.9651092895808313,0.6024337565846953,0.0004894886640942978,0.9995030895124445,0.03439379993161318
100,no_decay,noise,200000,49,0.7290765700829982,0.6848156473966451,0.958816333426399,0.918401248708303,0.9562720831863206,0.5325040142811057,0.0002934906382418349,0.9997399498516069,0.04346786666528624
100,no_decay,delta,200000,49,0.7353756942389349,0.7095195127898847,0.9532535709633074,0.9202707108747787,0.9572202177590631,0.5304749842367926,0.00042605415423960637,0.9994547783340996,0.042234560575036495
100,no_decay,mean,200000,49,0.8995781784874273,0.8644642847446832,1.0268177508915728,1.0660736977423197,0.9688020661012665,0.6386070089205513,0.0003963173071679979,0.9990579943063503,0.030255928205083826
100,norm,grad,200000,49,0.8342181694320067,0.8045459636050045,1.0019241849091687,1.0154525622082429,0.9664153803954139,0.60898265048426,0.0005115479778473699,0.9993280820010231,0.03291270160560922
100,norm,noise,200000,49,0.7338696095692505,0.6983164400193147,0.9622789393216317,0.9226969306786432,0.9581734777109953,0.5422018303528048,0.0002978255428692997,0.9997519348347226,0.04157845712372732
100,norm,delta,200000,49,0.737058637090106,0.7010536379531083,0.9503796962745155,0.9189706838798266,0.9591912578320425,0.5486096714438065,0.0004491969769944966,0.999631261061607,0.040440003229564536
100,norm,mean,200000,49,0.8931729676810916,0.8605164110589519,1.0183004728567577,1.0603365457867704,0.9701952086473095,0.6486468960699269,0.0004146645574813382,0.9991421554112807,0.02894694676397125
200,all,grad,200000,49,0.9938526898312626,0.9682510303241447,1.0280405417499674,1.0153347928322591,0.9946906590833713,0.9166897300403704,0.0006687310255857822,0.9971921837705966,0.0025015246872253094
200,all,noise,200000,49,1.0002771272400852,0.9429756553648512,1.0309001294288098,1.0066615511945076,0.9942663110195521,0.9078011275569356,0.0006032011967292049,0.9968294088231884,0.002563097803636283
200,all,delta,200000,49,0.9091808089272013,0.8819379105107544,0.9202065614759682,0.9389022570243191,0.9886559711395239,0.7719757967045185,0.0004904242338208937,0.9972400673369988,0.00858409619747491
200,all,mean,200000,49,1.2154137197485393,1.1263897466988495,1.279535944345688,1.2337340177083427,0.9993294283306163,1.2120779807433473,0.001574594099875012,0.9994097005780489,8.027224743256678e-05
200,decay,grad,200000,49,0.985733974841015,0.9733676449700175,1.0130038213430868,1.0167921702433693,0.9936554748668672,0.8941681693181764,0.0005330332151385115,0.997413291575389,0.0037578167085218217
200,decay,noise,200000,49,0.991926177053217,0.9602570296044681,1.0160530948096407,1.0047099325064077,0.9930079822283123,0.8821571402399491,0.00048331502964372026,0.996820937761758,0.0038129555334456278
200,decay,delta,200000,49,0.9229602148918739,0.8804020632740394,0.9243713004436696,0.9387986943252662,0.9880130202579748,0.7700706262153134,0.0004894966382043926,0.996667196525817,0.008654176267842262
200,decay,mean,200000,49,1.213977391862723,1.1465601934954526,1.2601804259131635,1.230257335649455,0.9996182333012721,1.2043603835983774,0.0013234355481154256,0.9997347988959502,0.00011656559467809746
