iter,group,kind,n_total,n_mask,alpha_med,alpha_q25,alpha_q75,alpha_powerlaw,r2_powerlaw,alpha_tempered,lambda_tempered,r2_tempered,dr2_tempered_minus_powerlaw
0,all,noise,200000,49,1.0999892015454091,0.9270608896875864,1.4781872168405448,1.3841512279901413,0.962018489409947,0.6163235609909313,0.001075001818773282,0.9999584371107592,0.037939947700812104
0,all,delta,200000,49,1.092818466149633,0.9239165599223302,1.4630872957649834,1.3860995858662588,0.9598438120463235,0.580220817113752,0.0014853492794570673,0.9999815789829721,0.04013776693664861
0,attn_early,noise,200000,49,1.127608213031956,0.8279289966871358,1.7204890645908,1.4579990625064227,0.9343984315987455,0.2750003511874507,0.001218568822159646,0.9998810572445387,0.06548262564579321
0,attn_early,delta,200000,49,1.0999756112906813,0.8302922959841058,1.7410820505098137,1.4561097369977836,0.9310700386538645,0.2238858963621138,0.0016879222812178581,0.9999599636924996,0.06888992503863511
0,attn_late,noise,199999,49,1.1176501784090849,0.8510403748790057,1.7052229247459283,1.456205177506906,0.9398582238119152,0.34460287035879356,0.0006128539851378009,0.9998312951120186,0.05997307130010343
0,attn_late,delta,200000,49,1.1339287164107597,0.848890215851772,1.692638397293841,1.4470290171949778,0.9403392445500736,0.3489518328771596,0.0008977768994499622,0.9998867851118585,0.059547540561784906
0,attn_mid,noise,200000,49,1.1234596785126143,0.8239319990296144,1.7229172603410312,1.450441736132157,0.936008705618828,0.300122665414583,0.0007618026196994157,0.9998785985236396,0.0638698929048116
0,attn_mid,delta,200000,49,1.112995646825738,0.8276741381935251,1.7400638280294145,1.4513557179507064,0.9339575477648053,0.26739349064680334,0.001086249550034556,0.9999326670615347,0.06597511929672939
0,embed,noise,200000,49,0.6908261503155568,0.6253214524351336,0.7086582303144915,0.7757607405279386,0.9512104080744198,0.46064936594874195,0.00024235831646273866,0.9965456776619881,0.04533526958756828
0,embed,delta,200000,49,0.8989266852221602,0.3832270741913223,1.134274594116152,0.4725190909128181,0.8461480154109571,0.18056617805244354,0.00024796019582709166,0.9836254004087295,0.1374773849977724
0,mlp_early,noise,200000,49,1.5377300893267964,1.2231972336804802,2.161643449501465,1.9476711457367883,0.956999347322147,0.3293108619245485,0.0009396601634325989,0.9999130238802643,0.042913676558117286
0,mlp_early,delta,200000,49,1.5601074569782933,1.215600951518126,2.1853344027416783,1.9533905657092716,0.9569418705207461,0.3318720322497529,0.00135351039660541,0.9998391308662502,0.04289726034550412
0,mlp_late,noise,200000,49,1.5292805761640569,1.3268847680263467,1.8609206383567676,1.8243740173553036,0.9784334594604455,0.8872044657630864,0.0007023118978329731,0.9998717000856323,0.021438240625186844
0,mlp_late,delta,200000,49,1.5145117344660717,1.3040907969407352,1.8729296933212325,1.8220405660784003,0.9745621081298892,0.7703515466210172,0.0008949252936002228,0.99999009653821,0.025427988408320834
0,mlp_mid,noise,200000,49,1.508545391208139,1.2872650767133798,1.9307020076843568,1.8434784755639329,0.9732304208112053,0.743240845969915,0.0007726605912728937,0.9999651086622005,0.026734687850995198
0,mlp_mid,delta,200000,49,1.5077039355007056,1.3097573615904645,1.9192155827317832,1.8342902783226274,0.9755666278711242,0.8111662304757228,0.0012151015736175412,0.9999001375538176,0.02433350968269332
0,norm,noise,200000,49,2.0246906177530457,1.7140686617842733,2.4660456926905843,2.374483535572845,0.9809775076770202,0.8982853375725907,0.00021660867540045152,0.9998432997128386,0.018865792035818396
0,norm,delta,199999,49,2.007672386908827,1.738376348092639,2.4871315897380324,2.38152041257803,0.9810206877171109,0.884606787696157,0.0003094108676965627,0.9999294293290035,0.0189087416118926
100,all,noise,200000,49,0.9883753467692813,0.9301106873540815,1.112099407052669,1.1150118563668936,0.991196116810648,0.9078095370607598,0.000304231016436703,0.9998715706376491,0.008675453827001078
100,all,delta,200000,49,0.8845803130102645,0.834323976294444,0.986156956972575,1.0209590317420425,0.9849474487760999,0.7791348313793837,0.0003712992950494055,0.9999429740843688,0.014995525308268975
